timestamp, x, y, z
2.2218149,-1.331000,3.572000,15.572000,16.031778,13.755124,110.436417
2.2318048,-1.082000,3.122000,16.472000,16.800131,11.342637,109.114922
2.2318141,-0.651000,2.882000,15.974000,16.244949,10.479197,102.728630
2.2418141,-0.651000,2.882000,15.974000,16.244949,10.479197,102.728630
2.2515717,-0.057000,2.681000,14.662000,14.905209,10.364564,91.217964
2.2516356,0.181000,2.470000,12.651000,12.891139,11.076436,85.808891
2.2616355,0.181000,2.470000,12.651000,12.891139,11.076436,85.808891
2.2616765,0.641000,2.212000,10.927000,11.167057,11.901633,73.839310
2.2716765,0.641000,2.212000,10.927000,11.167057,11.901633,73.839310
2.2816145,0.928000,1.915000,9.088000,9.333818,13.178710,64.145393
2.2915642,1.082000,1.810000,7.383000,7.678249,15.940509,59.129436
2.2920709,0.948000,1.685000,6.617000,6.893665,16.287447,60.637402
2.3020709,0.948000,1.685000,6.617000,6.893665,16.287447,60.637402
2.3117387,0.526000,1.628000,6.483000,6.704949,14.783331,72.094574
2.3118057,0.201000,1.704000,6.569000,6.789387,14.638519,83.272606
2.3218057,0.201000,1.704000,6.569000,6.789387,14.638519,83.272606
2.3218470,-0.047000,1.944000,6.579000,6.860363,16.466200,91.384964
2.3318472,-0.047000,1.944000,6.579000,6.860363,16.466200,91.384964
2.3332324,-0.565000,2.193000,6.627000,7.003256,18.866596,104.447372
2.3432324,-0.565000,2.193000,6.627000,7.003256,18.866596,104.447372
2.3521714,-0.718000,2.241000,6.723000,7.122944,19.291271,107.765076
2.3616543,-0.967000,2.355000,6.847000,7.304966,20.395790,112.323822
2.3715663,-1.197000,2.470000,6.704000,7.244123,22.265238,115.855545
2.3719950,-1.541000,2.547000,6.617000,7.255796,24.222294,121.175011
2.3819952,-1.541000,2.547000,6.617000,7.255796,24.222294,121.175011
2.3823485,-2.049000,2.786000,6.598000,7.449416,27.661346,126.333107
2.3923483,-2.049000,2.786000,6.598000,7.449416,27.661346,126.333107
2.4016929,-2.126000,2.777000,6.780000,7.628893,27.286335,127.436745
2.4018929,-2.020000,2.834000,7.029000,7.843392,26.341103,125.480263
2.4118927,-2.020000,2.834000,7.029000,7.843392,26.341103,125.480263
2.4218450,-1.752000,2.853000,7.307000,8.037498,24.616825,121.553688
2.4315419,-1.312000,2.796000,7.431000,8.047280,22.569065,115.137932
2.4325323,-0.938000,2.758000,7.479000,8.026322,21.281404,108.783249
2.4425323,-0.938000,2.758000,7.479000,8.026322,21.281404,108.783249
2.4516225,-0.651000,2.729000,7.441000,7.952341,20.658575,103.417091
2.4517634,-0.124000,2.710000,7.623000,8.091329,19.589363,92.619827
2.4617636,-0.124000,2.710000,7.623000,8.091329,19.589363,92.619827
2.4715743,0.239000,2.719000,7.537000,8.016012,19.907574,84.976616
2.4726491,0.392000,2.815000,7.374000,7.902770,21.078171,82.072319
2.4826493,0.392000,2.815000,7.374000,7.902770,21.078171,82.072319
2.4919190,0.344000,2.901000,7.240000,7.807159,21.973965,83.237457
2.5017397,0.536000,3.064000,6.962000,7.625276,24.074463,80.077385
2.5116181,0.584000,3.294000,6.704000,7.492336,26.519688,79.946381
2.5198488,0.316000,3.562000,6.301000,7.245019,29.576092,84.930321
2.5298488,0.316000,3.562000,6.301000,7.245019,29.576092,84.930321
2.5316305,0.287000,3.668000,6.158000,7.173392,30.856989,85.526047
2.5415978,0.296000,3.792000,5.995000,7.099782,32.393135,85.536598
2.5418262,0.249000,3.907000,5.976000,7.144174,33.229137,86.353371
